,number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_merged_1_dropout,params_merged_1_size,params_merged_2_dropout,params_merged_2_size,params_merged_3_dropout,params_merged_3_size,state
443,443,0.7924528301886793,2024-03-05 00:10:14.109471,2024-03-05 00:10:29.913996,0 days 00:00:15.804525,0.0010239756703395095,0.45479622059306113,68,0.2324586947321141,106,0.35182722852458753,47,COMPLETE
444,444,0.7735849056603774,2024-03-05 00:10:29.916506,2024-03-05 00:10:46.165268,0 days 00:00:16.248762,0.0006504254524307772,0.4111543500885626,253,0.37523186964857447,61,0.33456427474273753,54,COMPLETE
445,445,0.8113207547169812,2024-03-05 00:10:46.166758,2024-03-05 00:11:02.372313,0 days 00:00:16.205555,0.000835420152000199,0.42284793328974196,99,0.22027218722434155,65,0.47188074981816563,45,COMPLETE
446,446,0.8018867924528302,2024-03-05 00:11:02.374897,2024-03-05 00:11:25.607340,0 days 00:00:23.232443,0.0004029770053871415,0.48147091563899613,232,0.26695857472387313,103,0.3161367242798115,58,COMPLETE
447,447,0.7735849056603774,2024-03-05 00:11:25.609945,2024-03-05 00:11:39.703862,0 days 00:00:14.093917,0.0011082023367330776,0.13507891537572608,222,0.39589031958664583,115,0.3752770162414199,48,COMPLETE
448,448,0.7830188679245284,2024-03-05 00:11:39.708458,2024-03-05 00:12:03.523360,0 days 00:00:23.814902,0.0005236482607772733,0.49049272498805313,238,0.3328962467028806,105,0.32915616796336716,36,COMPLETE
449,449,0.5188679245283019,2024-03-05 00:12:03.525975,2024-03-05 00:12:12.001843,0 days 00:00:08.475868,0.025066573986650444,0.4743202759937534,95,0.38506095381832284,62,0.48840869387434094,50,COMPLETE
450,450,0.7830188679245284,2024-03-05 00:12:12.002751,2024-03-05 00:12:29.327549,0 days 00:00:17.324798,0.002234437775692634,0.4643824671461331,129,0.23609876841290992,109,0.3100773663559977,23,COMPLETE
451,451,0.7924528301886793,2024-03-05 00:12:29.330099,2024-03-05 00:12:44.350256,0 days 00:00:15.020157,0.0013068390189935602,0.4301022571057319,246,0.20192204151926976,58,0.34415794530478205,53,COMPLETE
452,452,0.7924528301886793,2024-03-05 00:12:44.352044,2024-03-05 00:13:07.106947,0 days 00:00:22.754903,0.0007122300355420433,0.4467393135449731,106,0.22837858462585717,119,0.3592575016446547,52,COMPLETE
453,453,0.8018867924528302,2024-03-05 00:13:07.109558,2024-03-05 00:13:27.916691,0 days 00:00:20.807133,0.0008783710565922813,0.3590683418854829,64,0.256265797019109,94,0.43683104103676984,46,COMPLETE
454,454,0.8018867924528302,2024-03-05 00:13:27.919302,2024-03-05 00:13:48.714787,0 days 00:00:20.795485,0.0005999506691766801,0.3902076633829409,216,0.4037099943641851,99,0.3209670877461504,61,COMPLETE
455,455,0.7735849056603774,2024-03-05 00:13:48.717334,2024-03-05 00:14:06.924063,0 days 00:00:18.206729,0.000896392746329366,0.34504020163906024,71,0.28022874442688545,63,0.4805313826085131,59,COMPLETE
456,456,0.7924528301886793,2024-03-05 00:14:06.926586,2024-03-05 00:14:30.051129,0 days 00:00:23.124543,0.0004759311513318361,0.499085249518487,250,0.21669598799047235,71,0.46897775363296434,44,COMPLETE
457,457,0.7830188679245284,2024-03-05 00:14:30.055681,2024-03-05 00:14:48.288819,0 days 00:00:18.233138,0.001481755954700495,0.41730257612679184,102,0.45897622058532495,123,0.44661718959031244,49,COMPLETE
458,458,0.8018867924528302,2024-03-05 00:14:48.293492,2024-03-05 00:15:06.910817,0 days 00:00:18.617325,0.0007251680640155516,0.4815583897863419,229,0.18912321067845392,102,0.33889685384949825,47,COMPLETE
459,459,0.7641509433962265,2024-03-05 00:15:06.913962,2024-03-05 00:15:38.222985,0 days 00:00:31.309023,0.0003051446612850628,0.4378285289735985,242,0.47532194333664657,60,0.3276984844683803,46,COMPLETE
460,460,0.8018867924528302,2024-03-05 00:15:38.225658,2024-03-05 00:15:56.625969,0 days 00:00:18.400311,0.0011229799137888233,0.40439917717573554,93,0.241813286651121,107,0.4597477198517396,42,COMPLETE
461,461,0.8018867924528302,2024-03-05 00:15:56.627153,2024-03-05 00:16:14.242209,0 days 00:00:17.615056,0.0006051794212147883,0.4932124407731898,225,0.274305457811317,116,0.4923984129260167,51,COMPLETE
462,462,0.8018867924528302,2024-03-05 00:16:14.244787,2024-03-05 00:16:40.731098,0 days 00:00:26.486311,0.0003854847449715189,0.4722737090647157,111,0.2242107009809165,97,0.43043527078700605,53,COMPLETE
463,463,0.7924528301886793,2024-03-05 00:16:40.735644,2024-03-05 00:17:16.424540,0 days 00:00:35.688896,0.00022921220236683232,0.42731330791441563,116,0.2629259284910914,113,0.34991943319021046,57,COMPLETE
464,464,0.7735849056603774,2024-03-05 00:17:16.427905,2024-03-05 00:17:31.015162,0 days 00:00:14.587257,0.0009282356564625644,0.45558005358447423,221,0.3937408654729802,91,0.474157644246571,45,COMPLETE
465,465,0.7735849056603774,2024-03-05 00:17:31.016143,2024-03-05 00:17:57.023501,0 days 00:00:26.007358,0.0007502243411818703,0.4847897840684932,122,0.23939135215076607,67,0.33473781402094266,60,COMPLETE
466,466,0.7830188679245284,2024-03-05 00:17:57.026105,2024-03-05 00:18:09.596309,0 days 00:00:12.570204,0.0017812697360258848,0.49272989790300364,68,0.20437458722854165,104,0.3179453484144621,48,COMPLETE
467,467,0.5188679245283019,2024-03-05 00:18:09.598905,2024-03-05 00:18:28.231487,0 days 00:00:18.632582,0.07441535711812369,0.47643618900915113,253,0.3642882890649177,101,0.4832237334855132,54,COMPLETE
468,468,0.7830188679245284,2024-03-05 00:18:28.234190,2024-03-05 00:18:42.523634,0 days 00:00:14.289444,0.0013463848391762527,0.4140012123625055,171,0.24909863839357463,126,0.34400317406700043,58,COMPLETE
469,469,0.8113207547169812,2024-03-05 00:18:42.526296,2024-03-05 00:19:08.755921,0 days 00:00:26.229625,0.0005061095523031251,0.46242068711761874,233,0.21277706394173176,110,0.3070735530668619,50,COMPLETE
470,470,0.8018867924528302,2024-03-05 00:19:08.758631,2024-03-05 00:19:24.518634,0 days 00:00:15.760003,0.0010411403301373932,0.49945818781167217,97,0.38299646659958825,86,0.29762746822199515,55,COMPLETE
471,471,0.8113207547169812,2024-03-05 00:19:24.521330,2024-03-05 00:19:41.877711,0 days 00:00:17.356381,0.000614304976089782,0.44067511995207814,256,0.4054684051523813,65,0.3285302648862413,47,COMPLETE
472,472,0.7641509433962265,2024-03-05 00:19:41.880417,2024-03-05 00:20:01.433712,0 days 00:00:19.553295,0.0008087336795635295,0.42191682707267686,150,0.23025661515612972,118,0.44856511276313105,52,COMPLETE
473,473,0.8113207547169812,2024-03-05 00:20:01.438559,2024-03-05 00:20:15.810965,0 days 00:00:14.372406,0.001186559992802985,0.4497706850026376,103,0.4676507864522218,106,0.3635077926031307,39,COMPLETE
474,474,0.7641509433962265,2024-03-05 00:20:15.812020,2024-03-05 00:20:34.006158,0 days 00:00:18.194138,0.0007077952892021093,0.4850288030122079,246,0.20827501766745934,108,0.456271917006858,43,COMPLETE
475,475,0.8018867924528302,2024-03-05 00:20:34.009839,2024-03-05 00:20:51.216990,0 days 00:00:17.207151,0.000963132142827916,0.43495899334554133,238,0.2199215073200937,62,0.4988117616061992,41,COMPLETE
476,476,0.8018867924528302,2024-03-05 00:20:51.218092,2024-03-05 00:21:17.450210,0 days 00:00:26.232118,0.0006424352710882438,0.46934148654663216,183,0.37208946271395393,111,0.47637358713899913,56,COMPLETE
477,477,0.8113207547169812,2024-03-05 00:21:17.452952,2024-03-05 00:21:38.953917,0 days 00:00:21.500965,0.0004671569732565842,0.49267079598613045,109,0.19562402548006497,93,0.3356547683930557,46,COMPLETE
478,478,0.7830188679245284,2024-03-05 00:21:38.954812,2024-03-05 00:21:56.011162,0 days 00:00:17.056350,0.0008362519169494839,0.4753770766051277,72,0.27352831417676843,120,0.3546246929258648,61,COMPLETE
479,479,0.7641509433962265,2024-03-05 00:21:56.013768,2024-03-05 00:22:15.545102,0 days 00:00:19.531334,0.0005583518559831048,0.482641317227631,227,0.2544859481797492,96,0.46665843004705254,59,COMPLETE
480,480,0.7924528301886793,2024-03-05 00:22:15.548954,2024-03-05 00:22:26.172173,0 days 00:00:10.623219,0.003467991866838031,0.4089419805922505,241,0.23690275891369275,116,0.31917524461704905,48,COMPLETE
481,481,0.8490566037735849,2024-03-05 00:22:26.173095,2024-03-05 00:22:44.148374,0 days 00:00:17.975279,0.0013754955147062063,0.42175309061750904,218,0.22802810417529518,69,0.4349407504863427,52,COMPLETE
482,482,0.7452830188679245,2024-03-05 00:22:44.151009,2024-03-05 00:22:56.840706,0 days 00:00:12.689697,0.0016457343313837404,0.42709269018099216,217,0.40904508983914556,65,0.43423959439286053,52,COMPLETE
483,483,0.7641509433962265,2024-03-05 00:22:56.843457,2024-03-05 00:23:07.269594,0 days 00:00:10.426137,0.001998694749457289,0.41773258851990597,210,0.3555090868289425,69,0.4249478880686419,53,COMPLETE
484,484,0.7735849056603774,2024-03-05 00:23:07.270558,2024-03-05 00:23:18.475535,0 days 00:00:11.204977,0.0027901501773852236,0.43189515030934006,212,0.3986804427416975,68,0.44331862972026703,32,COMPLETE
485,485,0.7075471698113207,2024-03-05 00:23:18.478309,2024-03-05 00:23:33.229699,0 days 00:00:14.751390,0.0012348541398418574,0.42292460781455316,217,0.2664880281342452,64,0.4094108534882579,27,COMPLETE
486,486,0.7924528301886793,2024-03-05 00:23:33.232425,2024-03-05 00:23:45.512710,0 days 00:00:12.280285,0.0014753790289353634,0.3997766964199869,214,0.3893636683284838,71,0.4195885365359336,51,COMPLETE
487,487,0.8018867924528302,2024-03-05 00:23:45.515443,2024-03-05 00:24:01.346565,0 days 00:00:15.831122,0.0014103205962761232,0.41131508045378257,249,0.2468817787259364,66,0.4310491972225866,54,COMPLETE
488,488,0.7735849056603774,2024-03-05 00:24:01.349325,2024-03-05 00:24:19.689390,0 days 00:00:18.340065,0.0019354221261311992,0.44041109025135,220,0.2854399386257959,62,0.43786392180676736,51,COMPLETE
489,489,0.7830188679245284,2024-03-05 00:24:19.691666,2024-03-05 00:24:36.059212,0 days 00:00:16.367546,0.0011489267116247901,0.4207306397628596,91,0.45274142394832506,68,0.4420284660782911,53,COMPLETE
490,490,0.7924528301886793,2024-03-05 00:24:36.061399,2024-03-05 00:24:54.202551,0 days 00:00:18.141152,0.0010202940816974623,0.43290259185001906,106,0.21995018839963715,73,0.4235888289104058,52,COMPLETE
491,491,0.7924528301886793,2024-03-05 00:24:54.205279,2024-03-05 00:25:08.063156,0 days 00:00:13.857877,0.0013416742561940694,0.4087663182973569,99,0.23262295285006115,57,0.32386575638222065,50,COMPLETE
492,492,0.8490566037735849,2024-03-05 00:25:08.065928,2024-03-05 00:25:32.977492,0 days 00:00:24.911564,0.0003924207476818033,0.4472595019089948,67,0.38234799782815476,59,0.45350730759378505,52,COMPLETE
493,493,0.7924528301886793,2024-03-05 00:25:32.982334,2024-03-05 00:26:08.155907,0 days 00:00:35.173573,0.00029978647210544585,0.448181784689192,64,0.3940669637250172,60,0.45277363649905544,53,COMPLETE
494,494,0.839622641509434,2024-03-05 00:26:08.160234,2024-03-05 00:26:35.332097,0 days 00:00:27.171863,0.000379915841504121,0.4524502316133516,67,0.37383236195334374,57,0.43919235650381655,52,COMPLETE
495,495,0.7735849056603774,2024-03-05 00:26:35.334861,2024-03-05 00:27:02.952289,0 days 00:00:27.617428,0.00033919676007387325,0.44463053913345657,72,0.38318542801718564,58,0.4522088337973077,51,COMPLETE
496,496,0.7924528301886793,2024-03-05 00:27:02.955011,2024-03-05 00:27:38.845417,0 days 00:00:35.890406,1.945444324545503e-05,0.4603445602054235,67,0.37590516687255787,53,0.4605430431588184,54,COMPLETE
497,497,0.7830188679245284,2024-03-05 00:27:38.848215,2024-03-05 00:28:03.772626,0 days 00:00:24.924411,0.00041378514931704306,0.42995585369078426,69,0.37978156190078544,60,0.44465077140068715,55,COMPLETE
498,498,0.8113207547169812,2024-03-05 00:28:03.775354,2024-03-05 00:28:39.458148,0 days 00:00:35.682794,0.00025980727274985506,0.43851930108324266,71,0.36380956083838684,55,0.4489920040513791,51,COMPLETE
499,499,0.8018867924528302,2024-03-05 00:28:39.460914,2024-03-05 00:29:06.672869,0 days 00:00:27.211955,0.00042162190292514,0.4563894539092183,74,0.3936927864016638,63,0.43011954536540836,52,COMPLETE
500,500,0.7547169811320755,2024-03-05 00:29:06.675642,2024-03-05 00:29:41.821697,0 days 00:00:35.146055,0.0003408785625174043,0.4437986362690394,67,0.3881593716619022,60,0.34510007470543136,53,COMPLETE
501,501,0.7924528301886793,2024-03-05 00:29:41.824687,2024-03-05 00:29:54.684325,0 days 00:00:12.859638,0.0016008388810135113,0.415725614969759,64,0.3458947216711472,64,0.45724647081487785,52,COMPLETE
502,502,0.7924528301886793,2024-03-05 00:29:54.687011,2024-03-05 00:30:03.469965,0 days 00:00:08.782954,0.007714900758729815,0.429494974405185,251,0.41201097711022644,62,0.33085252939801574,57,COMPLETE
503,503,0.8113207547169812,2024-03-05 00:30:03.471421,2024-03-05 00:30:24.578352,0 days 00:00:21.106931,0.0004806356135201876,0.450405387196442,245,0.4040389026220137,61,0.3140328761360185,60,COMPLETE
504,504,0.7641509433962265,2024-03-05 00:30:24.581071,2024-03-05 00:30:42.505496,0 days 00:00:17.924425,0.0023504167906223425,0.43789202484802975,193,0.18126870546214566,66,0.43996911942152395,55,COMPLETE
505,505,0.7641509433962265,2024-03-05 00:30:42.508261,2024-03-05 00:31:01.939756,0 days 00:00:19.431495,0.0005222603459429059,0.3792421017835137,141,0.27978532564722064,121,0.33868281273698647,53,COMPLETE
506,506,0.7830188679245284,2024-03-05 00:31:01.943476,2024-03-05 00:31:18.104741,0 days 00:00:16.161265,0.0011913530673805012,0.4635877862767065,103,0.38205108850748487,59,0.3515461538611149,58,COMPLETE
507,507,0.8113207547169812,2024-03-05 00:31:18.107227,2024-03-05 00:31:35.367720,0 days 00:00:17.260493,0.0009668599094329831,0.4230081945393062,208,0.37190554739829906,64,0.3087893102210348,54,COMPLETE
508,508,0.8113207547169812,2024-03-05 00:31:35.370534,2024-03-05 00:31:54.366087,0 days 00:00:18.995553,0.0005665272777868203,0.43457234876574224,75,0.2636251093394902,99,0.3290782122216763,50,COMPLETE
509,509,0.7547169811320755,2024-03-05 00:31:54.368823,2024-03-05 00:32:18.367071,0 days 00:00:23.998248,0.0004219040130136476,0.39916798748900845,252,0.4468546849049542,89,0.38521921948381543,54,COMPLETE
510,510,0.7735849056603774,2024-03-05 00:32:18.369510,2024-03-05 00:32:34.004651,0 days 00:00:15.635141,0.0013217379498825994,0.4248786103022532,112,0.3890713070080276,118,0.37073264725125143,56,COMPLETE
511,511,0.7641509433962265,2024-03-05 00:32:34.006839,2024-03-05 00:32:50.760968,0 days 00:00:16.754129,0.0016474046944164231,0.44402186517325465,98,0.3582197750593128,114,0.44811681643605333,51,COMPLETE
512,512,0.7452830188679245,2024-03-05 00:32:50.765900,2024-03-05 00:33:24.346564,0 days 00:00:33.580664,0.00018351300772074188,0.4535354440212342,70,0.25635572827626685,67,0.29099277794062145,60,COMPLETE
513,513,0.8018867924528302,2024-03-05 00:33:24.349382,2024-03-05 00:33:40.100423,0 days 00:00:15.751041,0.0010131069674457626,0.46618500058913015,118,0.2719590454968022,56,0.43657197840502,62,COMPLETE
514,514,0.5188679245283019,2024-03-05 00:33:40.103242,2024-03-05 00:33:48.378932,0 days 00:00:08.275690,0.03436032332072033,0.41727518314194634,248,0.46276179304546367,70,0.4636339894068815,50,COMPLETE
515,515,0.8018867924528302,2024-03-05 00:33:48.379892,2024-03-05 00:34:06.468345,0 days 00:00:18.088453,0.0006592078593503686,0.3924667703341235,256,0.4024356703223304,59,0.3400155015341793,52,COMPLETE
516,516,0.8018867924528302,2024-03-05 00:34:06.471153,2024-03-05 00:34:23.384917,0 days 00:00:16.913764,0.0008613746048737803,0.4313009566447436,197,0.20033439359918492,95,0.32054484673570477,58,COMPLETE
517,517,0.7924528301886793,2024-03-05 00:34:23.385857,2024-03-05 00:34:43.448561,0 days 00:00:20.062704,0.0005126354903872086,0.41122306874447523,203,0.41685574547734305,123,0.3489109041797075,49,COMPLETE
518,518,0.8018867924528302,2024-03-05 00:34:43.451485,2024-03-05 00:35:00.392744,0 days 00:00:16.941259,0.00113004309281768,0.46267375219473517,93,0.21557612526733733,62,0.41336481303575,56,COMPLETE
519,519,0.8301886792452831,2024-03-05 00:35:00.396258,2024-03-05 00:35:12.262103,0 days 00:00:11.865845,0.004862279273594591,0.40320412532275807,102,0.2073267302835649,93,0.45490610121387876,53,COMPLETE
520,520,0.7735849056603774,2024-03-05 00:35:12.263807,2024-03-05 00:35:39.785204,0 days 00:00:27.521397,0.0003071964706548796,0.44538151921366753,244,0.37582909470904585,64,0.4276695682601025,59,COMPLETE
521,521,0.8113207547169812,2024-03-05 00:35:39.788092,2024-03-05 00:36:10.954878,0 days 00:00:31.166786,0.0003613080192343274,0.4714556390066032,107,0.3955512911388649,51,0.3255395270556467,61,COMPLETE
522,522,0.7547169811320755,2024-03-05 00:36:10.957757,2024-03-05 00:36:28.940810,0 days 00:00:17.983053,0.0006219584783224611,0.4213694443394715,214,0.36347442513130895,97,0.3605368604370808,54,COMPLETE
523,523,0.8584905660377359,2024-03-05 00:36:28.943701,2024-03-05 00:36:46.607651,0 days 00:00:17.663950,0.0008603762057907096,0.4575607070386948,64,0.43599514812595497,117,0.33723563411897556,53,COMPLETE
524,524,0.8301886792452831,2024-03-05 00:36:46.610349,2024-03-05 00:37:07.642323,0 days 00:00:21.031974,0.0008295786597039296,0.4557949335103236,68,0.43563855122775336,33,0.33631651726366407,53,COMPLETE
525,525,0.7547169811320755,2024-03-05 00:37:07.645498,2024-03-05 00:37:27.232713,0 days 00:00:19.587215,0.0007220869890070935,0.44938817862087316,64,0.4463880489694003,117,0.3461101386690499,52,COMPLETE
526,526,0.7641509433962265,2024-03-05 00:37:27.237886,2024-03-05 00:37:50.057198,0 days 00:00:22.819312,0.0004624831777386206,0.11533023791778232,68,0.4378069278967051,116,0.33328313057058556,55,COMPLETE
527,527,0.8301886792452831,2024-03-05 00:37:50.060030,2024-03-05 00:38:08.339818,0 days 00:00:18.279788,0.0005717204676498076,0.4384734484797048,70,0.42164896033320864,120,0.34118242265521753,53,COMPLETE
528,528,0.8301886792452831,2024-03-05 00:38:08.341897,2024-03-05 00:38:26.642400,0 days 00:00:18.300503,0.000910275542739715,0.4421229129362574,64,0.4424738725886825,118,0.3549595918734091,51,COMPLETE
529,529,0.7924528301886793,2024-03-05 00:38:26.647034,2024-03-05 00:38:43.412470,0 days 00:00:16.765436,0.0006817920470649296,0.405619882870358,64,0.428734272802994,116,0.3241127927669776,55,COMPLETE
530,530,0.7735849056603774,2024-03-05 00:38:43.414542,2024-03-05 00:38:58.744684,0 days 00:00:15.330142,0.0008785848856267964,0.42792933633058533,70,0.45149642710657745,114,0.31298379036608404,52,COMPLETE
531,531,0.8207547169811321,2024-03-05 00:38:58.747498,2024-03-05 00:39:24.065680,0 days 00:00:25.318182,0.00046078985557938015,0.4566672033311579,74,0.41224566631665643,122,0.3327993781885783,54,COMPLETE
532,532,0.8207547169811321,2024-03-05 00:39:24.068559,2024-03-05 00:39:42.544527,0 days 00:00:18.475968,0.0007581080347785082,0.4349551799999121,68,0.43136625523966565,100,0.30291501889363137,54,COMPLETE
533,533,0.8301886792452831,2024-03-05 00:39:42.547896,2024-03-05 00:39:53.425635,0 days 00:00:10.877739,0.009391470700664343,0.41409950465313,251,0.43707842625800913,115,0.34257920497956107,57,COMPLETE
534,534,0.7924528301886793,2024-03-05 00:39:53.428264,2024-03-05 00:40:12.726510,0 days 00:00:19.298246,0.0005745640575477954,0.47740963346742316,75,0.4528939560994688,117,0.32127995389512726,50,COMPLETE
535,535,0.8207547169811321,2024-03-05 00:40:12.729441,2024-03-05 00:40:25.575404,0 days 00:00:12.845963,0.0009656430211410738,0.44600902265250864,72,0.4589820227898155,77,0.3303737884347697,52,COMPLETE
